0	0	0	0	0	0
256	0	0	233	2	0
512	0	0	456	4	0
768	0	0	688	5	0
1024	0	0	911	7	0
1280	0	0	1114	9	1
1536	0	0	1322	11	1
1792	0	0	1544	13	1
2048	0	0	1782	14	1
2303	0	0	1989	16	1
2559	0	0	2222	18	1
2815	0	0	2448	20	1
3071	0	0	2673	22	1
3327	0	0	2897	24	1
3583	0	0	3117	26	1
3839	0	0	3318	27	1
4095	0	0	3520	29	1
0	256	0	26	236	1
256	256	0	255	239	1
512	256	0	482	246	1
768	256	0	724	245	0
1024	256	0	945	247	1
1280	256	0	1151	249	1
1536	256	0	1357	251	0
1792	256	0	1582	253	0
2048	256	0	1823	257	0
2303	256	0	2042	260	0
2559	256	0	2266	261	0
2815	256	0	2497	265	0
3071	256	0	2718	266	0
3327	256	0	2947	266	0
3583	256	0	3170	269	0
3839	256	0	3362	272	0
4095	256	0	3564	274	0
0	512	0	51	467	2
256	512	0	282	476	1
512	512	0	510	484	1
768	512	0	753	484	1
1024	512	0	975	482	1
1280	512	0	1190	485	0
1536	512	0	1397	488	0
1792	512	0	1630	492	0
2048	512	0	1865	496	0
2303	512	0	2087	499	0
2559	512	0	2321	502	0
2815	512	0	2542	504	0
3071	512	0	2767	505	0
3327	512	0	2988	505	0
3583	512	0	3222	506	0
3839	512	0	3411	509	0
4095	512	0	3603	513	0
0	768	0	76	714	2
256	768	0	307	723	2
512	768	0	535	723	2
768	768	0	778	723	2
1024	768	0	994	728	1
1280	768	0	1209	730	1
1536	768	0	1434	740	1
1792	768	0	1646	738	1
2048	768	0	1880	742	0
2303	768	0	2105	746	0
2559	768	0	2333	748	0
2815	768	0	2568	757	0
3071	768	0	2787	756	0
3327	768	0	3012	758	0
3583	768	0	3238	761	0
3839	768	0	3431	765	0
4095	768	0	3661	762	0
0	1024	0	102	947	3
256	1024	0	333	949	3
512	1024	0	562	949	2
768	1024	0	796	953	2
1024	1024	0	1012	958	2
1280	1024	0	1248	967	2
1536	1024	0	1470	976	2
1792	1024	0	1685	974	1
2048	1024	0	1895	972	1
2303	1024	0	2115	975	1
2559	1024	0	2342	976	1
2815	1024	0	2574	982	0
3071	1024	0	2806	990	0
3327	1024	0	3030	994	0
3583	1024	0	3253	996	0
3839	1024	0	3485	995	0
4095	1024	0	3711	990	0
0	1280	0	127	1177	3
256	1280	0	357	1185	3
512	1280	0	586	1185	3
768	1280	0	825	1186	3
1024	1280	0	1042	1191	3
1280	1280	0	1281	1201	2
1536	1280	0	1480	1209	2
1792	1280	0	1721	1203	2
2048	1280	0	1924	1198	2
2303	1280	0	2148	1207	1
2559	1280	0	2377	1211	1
2815	1280	0	2608	1217	1
3071	1280	0	2845	1225	1
3327	1280	0	3068	1230	0
3583	1280	0	3280	1224	0
3839	1280	0	3496	1235	0
4095	1280	0	3734	1236	0
0	1536	0	152	1399	4
256	1536	0	382	1407	3
512	1536	0	610	1412	3
768	1536	0	847	1414	3
1024	1536	0	1073	1417	3
1280	1536	0	1290	1424	3
1536	1536	0	1487	1429	3
1792	1536	0	1731	1426	2
2048	1536	0	1959	1422	2
2303	1536	0	2187	1431	2
2559	1536	0	2412	1437	2
2815	1536	0	2650	1444	2
3071	1536	0	2886	1453	2
3327	1536	0	3098	1449	1
3583	1536	0	3311	1444	1
3839	1536	0	3529	1457	1
4095	1536	0	3748	1467	1
0	1792	0	178	1646	4
256	1792	0	408	1655	4
512	1792	0	644	1658	4
768	1792	0	873	1667	3
1024	1792	0	1099	1668	3
1280	1792	0	1313	1676	3
1536	1792	0	1524	1674	3
1792	1792	0	1771	1671	3
2048	1792	0	1984	1678	3
2303	1792	0	2218	1689	2
2559	1792	0	2442	1695	2
2815	1792	0	2678	1700	2
3071	1792	0	2900	1697	2
3327	1792	0	3134	1711	2
3583	1792	0	3348	1706	1
3839	1792	0	3571	1698	1
4095	1792	0	3796	1711	1
0	2048	0	204	1888	4
256	2048	0	442	1895	4
512	2048	0	678	1897	4
768	2048	0	905	1908	4
1024	2048	0	1129	1918	4
1280	2048	0	1352	1914	3
1536	2048	0	1566	1912	3
1792	2048	0	1798	1920	3
2048	2048	0	2012	1928	3
2303	2048	0	2243	1933	3
2559	2048	0	2469	1941	3
2815	2048	0	2698	1937	2
3071	2048	0	2919	1934	2
3327	2048	0	3150	1945	2
3583	2048	0	3380	1954	2
3839	2048	0	3603	1946	2
4095	2048	0	3839	1939	2
0	2303	0	231	2130	5
256	2303	0	468	2137	5
512	2303	0	704	2153	5
768	2303	0	930	2163	4
1024	2303	0	1160	2158	4
1280	2303	0	1381	2155	4
1536	2303	0	1591	2167	4
1792	2303	0	1819	2174	4
2048	2303	0	2040	2168	3
2303	2303	0	2280	2184	3
2559	2303	0	2508	2186	3
2815	2303	0	2736	2186	3
3071	2303	0	2954	2183	3
3327	2303	0	3185	2195	2
3583	2303	0	3419	2203	2
3839	2303	0	3644	2195	2
4095	2303	0	3859	2194	2
0	2559	0	259	2371	5
256	2559	0	494	2390	5
512	2559	0	731	2406	5
768	2559	0	960	2401	5
1024	2559	0	1191	2396	5
1280	2559	0	1404	2407	5
1536	2559	0	1615	2419	4
1792	2559	0	1853	2420	4
2048	2559	0	2077	2415	4
2303	2559	0	2317	2424	4
2559	2559	0	2545	2424	4
2815	2559	0	2773	2425	3
3071	2559	0	2989	2428	3
3327	2559	0	3225	2439	3
3583	2559	0	3458	2448	3
3839	2559	0	3663	2447	2
4095	2559	0	3880	2446	2
0	2815	0	286	2619	6
256	2815	0	521	2634	6
512	2815	0	759	2644	6
768	2815	0	977	2652	5
1024	2815	0	1211	2648	5
1280	2815	0	1432	2650	5
1536	2815	0	1642	2656	5
1792	2815	0	1875	2653	5
2048	2815	0	2096	2669	5
2303	2815	0	2332	2672	4
2559	2815	0	2561	2674	4
2815	2815	0	2790	2679	4
3071	2815	0	3004	2681	4
3327	2815	0	3239	2688	3
3583	2815	0	3469	2696	3
3839	2815	0	3701	2706	3
4095	2815	0	3922	2705	3
0	3071	0	312	2851	7
256	3071	0	548	2866	7
512	3071	0	786	2872	6
768	3071	0	1003	2884	6
1024	3071	0	1230	2895	6
1280	3071	0	1449	2894	6
1536	3071	0	1670	2888	5
1792	3071	0	1891	2899	5
2048	3071	0	2113	2915	5
2303	3071	0	2348	2919	5
2559	3071	0	2579	2922	5
2815	3071	0	2808	2926	5
3071	3071	0	3021	2929	5
3327	3071	0	3251	2932	4
3583	3071	0	3486	2943	4
3839	3071	0	3712	2948	4
4095	3071	0	3965	2957	3
0	3327	0	340	3096	7
256	3327	0	577	3106	7
512	3327	0	808	3105	7
768	3327	0	1041	3121	7
1024	3327	0	1272	3135	7
1280	3327	0	1486	3131	6
1536	3327	0	1705	3135	6
1792	3327	0	1928	3127	6
2048	3327	0	2152	3141	6
2303	3327	0	2382	3141	5
2559	3327	0	2613	3144	5
2815	3327	0	2858	3159	5
3071	3327	0	3073	3161	5
3327	3327	0	3304	3171	5
3583	3327	0	3543	3187	5
3839	3327	0	3773	3197	4
4095	3327	0	4001	3199	4
0	3583	0	367	3329	8
256	3583	0	599	3330	7
512	3583	0	829	3329	7
768	3583	0	1062	3342	7
1024	3583	0	1305	3348	7
1280	3583	0	1514	3363	7
1536	3583	0	1738	3373	7
1792	3583	0	1958	3364	7
2048	3583	0	2184	3351	6
2303	3583	0	2413	3351	6
2559	3583	0	2644	3355	6
2815	3583	0	2890	3375	6
3071	3583	0	3127	3390	5
3327	3583	0	3363	3406	5
3583	3583	0	3596	3422	5
3839	3583	0	3805	3427	5
4095	3583	0	4028	3425	5
0	3839	0	395	3569	8
256	3839	0	631	3560	8
512	3839	0	859	3562	8
768	3839	0	1095	3578	8
1024	3839	0	1323	3592	8
1280	3839	0	1529	3599	8
1536	3839	0	1764	3597	7
1792	3839	0	1976	3608	7
2048	3839	0	2205	3599	7
2303	3839	0	2436	3607	7
2559	3839	0	2665	3608	7
2815	3839	0	2910	3617	6
3071	3839	0	3147	3634	6
3327	3839	0	3381	3647	6
3583	3839	0	3586	3640	6
3839	3839	0	3831	3655	6
4095	3839	0	4043	3647	6
0	4095	0	424	3833	9
256	4095	0	660	3823	9
512	4095	0	889	3815	9
768	4095	0	1109	3829	9
1024	4095	0	1336	3845	8
1280	4095	0	1552	3839	8
1536	4095	0	1788	3838	8
1792	4095	0	1999	3852	8
2048	4095	0	2228	3867	8
2303	4095	0	2457	3876	8
2559	4095	0	2689	3887	7
2815	4095	0	2934	3897	7
3071	4095	0	3173	3907	7
3327	4095	0	3382	3902	7
3583	4095	0	3589	3895	6
3839	4095	0	3830	3908	6
4095	4095	0	4048	3879	6
0	0	256	4	5	219
256	0	256	238	7	219
512	0	256	460	9	229
768	0	256	692	11	229
1024	0	256	921	12	231
1280	0	256	1129	14	229
1536	0	256	1334	16	228
1792	0	256	1555	18	229
2048	0	256	1792	20	229
2303	0	256	2002	21	229
2559	0	256	2239	23	231
2815	0	256	2460	25	232
3071	0	256	2688	27	232
3327	0	256	2912	29	230
3583	0	256	3133	31	230
3839	0	256	3335	33	230
4095	0	256	3557	34	231
0	256	256	29	247	226
256	256	256	260	249	226
512	256	256	487	254	228
768	256	256	728	258	229
1024	256	256	955	261	231
1280	256	256	1165	263	229
1536	256	256	1373	264	230
1792	256	256	1578	270	230
2048	256	256	1816	272	230
2303	256	256	2029	272	233
2559	256	256	2263	275	233
2815	256	256	2488	278	234
3071	256	256	2711	278	233
3327	256	256	2936	281	234
3583	256	256	3190	282	231
3839	256	256	3380	285	230
4095	256	256	3601	287	231
0	512	256	54	486	230
256	512	256	287	493	230
512	512	256	515	499	230
768	512	256	758	498	230
1024	512	256	973	503	232
1280	512	256	1197	503	228
1536	512	256	1401	504	228
1792	512	256	1618	512	230
2048	512	256	1855	516	230
2303	512	256	2074	517	232
2559	512	256	2308	520	232
2815	512	256	2531	522	232
3071	512	256	2753	522	232
3327	512	256	2983	524	232
3583	512	256	3212	529	232
3839	512	256	3402	532	231
4095	512	256	3638	533	238
0	768	256	80	739	231
256	768	256	318	742	236
512	768	256	546	749	236
768	768	256	790	750	236
1024	768	256	1007	759	228
1280	768	256	1233	756	235
1536	768	256	1435	757	235
1792	768	256	1658	770	231
2048	768	256	1868	767	231
2303	768	256	2088	768	233
2559	768	256	2319	771	233
2815	768	256	2554	781	234
3071	768	256	2780	783	233
3327	768	256	3000	786	233
3583	768	256	3229	790	233
3839	768	256	3464	792	240
4095	768	256	3695	788	238
0	1024	256	105	975	226
256	1024	256	343	980	238
512	1024	256	571	978	237
768	1024	256	808	989	229
1024	1024	256	1025	994	229
1280	1024	256	1249	989	236
1536	1024	256	1471	998	235
1792	1024	256	1698	1004	236
2048	1024	256	1906	1001	236
2303	1024	256	2133	1004	238
2559	1024	256	2361	1006	239
2815	1024	256	2596	1015	239
3071	1024	256	2824	1019	239
3327	1024	256	3047	1024	238
3583	1024	256	3269	1027	238
3839	1024	256	3497	1022	232
4095	1024	256	3728	1020	231
0	1280	256	130	1209	226
256	1280	256	366	1222	239
512	1280	256	596	1221	238
768	1280	256	835	1223	239
1024	1280	256	1055	1233	231
1280	1280	256	1281	1228	237
1536	1280	256	1490	1240	236
1792	1280	256	1708	1240	237
2048	1280	256	1938	1235	237
2303	1280	256	2170	1239	240
2559	1280	256	2398	1248	240
2815	1280	256	2638	1256	240
3071	1280	256	2859	1257	241
3327	1280	256	3086	1266	239
3583	1280	256	3311	1270	240
3839	1280	256	3507	1262	232
4095	1280	256	3745	1263	232
0	1536	256	155	1431	237
256	1536	256	392	1451	239
512	1536	256	621	1457	239
768	1536	256	858	1458	240
1024	1536	256	1085	1458	243
1280	1536	256	1302	1462	238
1536	1536	256	1501	1468	238
1792	1536	256	1746	1470	238
2048	1536	256	1974	1466	238
2303	1536	256	2206	1471	243
2559	1536	256	2433	1480	244
2815	1536	256	2663	1479	242
3071	1536	256	2898	1488	242
3327	1536	256	3128	1498	241
3583	1536	256	3341	1493	241
3839	1536	256	3543	1490	233
4095	1536	256	3766	1502	233
0	1792	256	181	1685	238
256	1792	256	419	1691	235
512	1792	256	648	1698	235
768	1792	256	883	1699	235
1024	1792	256	1103	1705	237
1280	1792	256	1316	1710	237
1536	1792	256	1540	1720	239
1792	1792	256	1786	1721	239
2048	1792	256	1999	1728	239
2303	1792	256	2231	1737	239
2559	1792	256	2463	1744	244
2815	1792	256	2692	1741	243
3071	1792	256	2909	1744	237
3327	1792	256	3139	1753	237
3583	1792	256	3352	1748	237
3839	1792	256	3571	1761	237
4095	1792	256	3809	1748	234
0	2048	256	208	1928	233
256	2048	256	445	1937	235
512	2048	256	682	1939	235
768	2048	256	908	1948	235
1024	2048	256	1131	1955	238
1280	2048	256	1354	1951	238
1536	2048	256	1574	1956	235
1792	2048	256	1805	1964	235
2048	2048	256	2016	1973	234
2303	2048	256	2250	1981	234
2559	2048	256	2480	1985	239
2815	2048	256	2706	1987	238
3071	2048	256	2927	1985	238
3327	2048	256	3158	1994	237
3583	2048	256	3388	2003	237
3839	2048	256	3612	1995	237
4095	2048	256	3857	1994	244
0	2303	256	234	2172	232
256	2303	256	472	2182	236
512	2303	256	707	2197	236
768	2303	256	938	2191	236
1024	2303	256	1162	2199	239
1280	2303	256	1376	2209	239
1536	2303	256	1596	2212	235
1792	2303	256	1824	2223	235
2048	2303	256	2055	2222	244
2303	2303	256	2290	2232	244
2559	2303	256	2514	2236	238
2815	2303	256	2747	2238	237
3071	2303	256	2960	2235	239
3327	2303	256	3191	2246	238
3583	2303	256	3426	2255	238
3839	2303	256	3629	2253	238
4095	2303	256	3871	2249	245
0	2559	256	262	2418	233
256	2559	256	497	2432	233
512	2559	256	733	2451	245
768	2559	256	962	2447	245
1024	2559	256	1195	2445	238
1280	2559	256	1408	2456	243
1536	2559	256	1620	2467	243
1792	2559	256	1863	2472	245
2048	2559	256	2093	2474	245
2303	2559	256	2326	2474	245
2559	2559	256	2555	2484	239
2815	2559	256	2789	2485	238
3071	2559	256	3002	2486	238
3327	2559	256	3232	2486	246
3583	2559	256	3468	2498	246
3839	2559	256	3673	2500	241
4095	2559	256	3889	2498	240
0	2815	256	290	2675	236
256	2815	256	523	2683	246
512	2815	256	760	2687	246
768	2815	256	980	2700	246
1024	2815	256	1215	2702	235
1280	2815	256	1434	2702	239
1536	2815	256	1650	2713	244
1792	2815	256	1889	2717	246
2048	2815	256	2109	2730	246
2303	2815	256	2343	2730	241
2559	2815	256	2566	2731	247
2815	2815	256	2816	2753	241
3071	2815	256	3028	2754	241
3327	2815	256	3250	2746	247
3583	2815	256	3478	2750	246
3839	2815	256	3686	2755	241
4095	2815	256	3930	2761	241
0	3071	256	316	2918	236
256	3071	256	553	2928	236
512	3071	256	789	2927	243
768	3071	256	1007	2943	235
1024	3071	256	1235	2953	236
1280	3071	256	1454	2955	236
1536	3071	256	1690	2967	249
1792	3071	256	1903	2962	242
2048	3071	256	2123	2975	243
2303	3071	256	2360	2980	243
2559	3071	256	2583	2981	247
2815	3071	256	2831	3002	242
3071	3071	256	3050	3010	242
3327	3071	256	3271	3005	250
3583	3071	256	3502	3013	250
3839	3071	256	3731	3021	249
4095	3071	256	3983	3020	243
0	3327	256	344	3161	237
256	3327	256	580	3165	240
512	3327	256	819	3185	241
768	3327	256	1036	3195	245
1024	3327	256	1275	3194	237
1280	3327	256	1481	3204	245
1536	3327	256	1710	3203	241
1792	3327	256	1932	3220	251
2048	3327	256	2160	3203	243
2303	3327	256	2391	3203	243
2559	3327	256	2614	3203	248
2815	3327	256	2859	3219	248
3071	3327	256	3098	3244	243
3327	3327	256	3284	3243	242
3583	3327	256	3518	3254	242
3839	3327	256	3748	3261	242
4095	3327	256	4006	3255	245
0	3583	256	371	3394	240
256	3583	256	610	3411	242
512	3583	256	840	3412	242
768	3583	256	1074	3428	242
1024	3583	256	1304	3437	246
1280	3583	256	1511	3442	245
1536	3583	256	1741	3441	242
1792	3583	256	1962	3433	242
2048	3583	256	2190	3451	252
2303	3583	256	2420	3453	251
2559	3583	256	2651	3460	246
2815	3583	256	2896	3477	245
3071	3583	256	3111	3471	244
3327	3583	256	3339	3477	243
3583	3583	256	3571	3491	244
3839	3583	256	3811	3487	246
4095	3583	256	4040	3493	246
0	3839	256	400	3643	241
256	3839	256	643	3649	244
512	3839	256	870	3653	242
768	3839	256	1092	3664	248
1024	3839	256	1338	3683	248
1280	3839	256	1544	3691	248
1536	3839	256	1768	3674	242
1792	3839	256	1981	3683	242
2048	3839	256	2213	3704	252
2303	3839	256	2443	3714	252
2559	3839	256	2672	3716	247
